Prompt
"Nitrogen level is 90, Phosphorus level is 42, Potassium level is 43, Temperature is 20.87974371°C, Humidity is 82.00274423%, pH value is 6.502985292, and Rainfall is 202.9355362 mm. The crop is Rice."
"Nitrogen level is 69, Phosphorus level is 51, Potassium level is 23, Temperature is 22.21738222°C, Humidity is 72.85462807%, pH value is 6.80163854, and Rainfall is 106.6213157 mm. The crop is Maize."
"Nitrogen level is 96, Phosphorus level is 46, Potassium level is 22, Temperature is 20.58314011°C, Humidity is 69.00128641%, pH value is 6.499936446, and Rainfall is 66.29390357 mm. The crop is Maize."
"Nitrogen level is 61, Phosphorus level is 60, Potassium level is 15, Temperature is 24.87502824°C, Humidity is 68.74248334%, pH value is 6.265564338, and Rainfall is 91.26056654 mm. The crop is Maize."
"Nitrogen level is 74, Phosphorus level is 58, Potassium level is 18, Temperature is 20.03728219°C, Humidity is 56.35606753%, pH value is 6.727303282, and Rainfall is 109.024141 mm. The crop is Maize."
"Nitrogen level is 74, Phosphorus level is 43, Potassium level is 23, Temperature is 25.95263264°C, Humidity is 61.89082199%, pH value is 6.325235159, and Rainfall is 99.57981207 mm. The crop is Maize."
"Nitrogen level is 63, Phosphorus level is 43, Potassium level is 17, Temperature is 19.28889933°C, Humidity is 65.47050802%, pH value is 6.807487794, and Rainfall is 71.3195307 mm. The crop is Maize."
"Nitrogen level is 99, Phosphorus level is 36, Potassium level is 20, Temperature is 20.57981887°C, Humidity is 65.34583901%, pH value is 6.671085817, and Rainfall is 78.34604471 mm. The crop is Maize."
"Nitrogen level is 77, Phosphorus level is 36, Potassium level is 23, Temperature is 24.71417533°C, Humidity is 56.73426469%, pH value is 6.648725327, and Rainfall is 88.45361858 mm. The crop is Maize."
"Nitrogen level is 87, Phosphorus level is 60, Potassium level is 23, Temperature is 20.27317074°C, Humidity is 63.91281869%, pH value is 6.439071996, and Rainfall is 62.50351892 mm. The crop is Maize."
"Nitrogen level is 60, Phosphorus level is 38, Potassium level is 17, Temperature is 18.41932981°C, Humidity is 64.23580251%, pH value is 6.474476516, and Rainfall is 76.41312437 mm. The crop is Maize."
"Nitrogen level is 94, Phosphorus level is 54, Potassium level is 17, Temperature is 23.39128187°C, Humidity is 61.74427165%, pH value is 5.871647806, and Rainfall is 107.3198135 mm. The crop is Maize."
"Nitrogen level is 95, Phosphorus level is 38, Potassium level is 22, Temperature is 19.84939404°C, Humidity is 61.24500053%, pH value is 5.730617109, and Rainfall is 100.7689246 mm. The crop is Maize."
"Nitrogen level is 84, Phosphorus level is 44, Potassium level is 21, Temperature is 21.869274°C, Humidity is 61.91044947%, pH value is 5.850439831, and Rainfall is 107.2681929 mm. The crop is Maize."
"Nitrogen level is 77, Phosphorus level is 58, Potassium level is 19, Temperature is 22.8056033°C, Humidity is 56.50768935%, pH value is 5.791649933, and Rainfall is 101.5952794 mm. The crop is Maize."
"Nitrogen level is 66, Phosphorus level is 44, Potassium level is 20, Temperature is 19.0781471°C, Humidity is 69.02298571%, pH value is 6.740000688, and Rainfall is 80.72515943 mm. The crop is Maize."
"Nitrogen level is 63, Phosphorus level is 35, Potassium level is 16, Temperature is 22.02720976°C, Humidity is 65.35549924%, pH value is 6.272417541, and Rainfall is 83.73280082 mm. The crop is Maize."
"Nitrogen level is 79, Phosphorus level is 45, Potassium level is 20, Temperature is 23.80546189°C, Humidity is 59.24537979%, pH value is 5.715208817, and Rainfall is 89.9622014 mm. The crop is Maize."
"Nitrogen level is 72, Phosphorus level is 60, Potassium level is 25, Temperature is 18.52510753°C, Humidity is 69.0276233%, pH value is 5.773454729, and Rainfall is 88.10234397 mm. The crop is Maize."
"Nitrogen level is 67, Phosphorus level is 51, Potassium level is 24, Temperature is 23.50297882°C, Humidity is 61.32026065%, pH value is 5.584171461, and Rainfall is 64.77791424 mm. The crop is Maize."
"Nitrogen level is 86, Phosphorus level is 36, Potassium level is 24, Temperature is 26.54986394°C, Humidity is 72.89187265%, pH value is 5.787268394, and Rainfall is 73.33636055 mm. The crop is Maize."
"Nitrogen level is 76, Phosphorus level is 48, Potassium level is 18, Temperature is 19.29563411°C, Humidity is 69.63481219%, pH value is 5.77597783, and Rainfall is 83.21030571 mm. The crop is Maize."
"Nitrogen level is 75, Phosphorus level is 53, Potassium level is 18, Temperature is 20.68899915°C, Humidity is 59.4375337%, pH value is 6.864793607, and Rainfall is 103.651438 mm. The crop is Maize."
"Nitrogen level is 81, Phosphorus level is 45, Potassium level is 23, Temperature is 19.32666088°C, Humidity is 68.034493%, pH value is 6.192360003, and Rainfall is 84.22969177 mm. The crop is Maize."
"Nitrogen level is 73, Phosphorus level is 45, Potassium level is 21, Temperature is 24.60532218°C, Humidity is 73.58868502%, pH value is 6.636803223, and Rainfall is 96.59195302 mm. The crop is Maize."
"Nitrogen level is 71, Phosphorus level is 35, Potassium level is 24, Temperature is 22.27373646°C, Humidity is 59.52193158%, pH value is 5.826426917, and Rainfall is 67.96704792 mm. The crop is Maize."
"Nitrogen level is 96, Phosphorus level is 54, Potassium level is 22, Temperature is 25.70196694°C, Humidity is 61.33450447%, pH value is 6.960358276, and Rainfall is 83.20711308 mm. The crop is Maize."
"Nitrogen level is 99, Phosphorus level is 39, Potassium level is 18, Temperature is 19.20129357°C, Humidity is 68.30578978%, pH value is 6.11275104, and Rainfall is 87.85092352 mm. The crop is Maize."
"Nitrogen level is 62, Phosphorus level is 48, Potassium level is 20, Temperature is 21.70181447°C, Humidity is 60.47470519%, pH value is 6.708446922, and Rainfall is 95.71388473 mm. The crop is Maize."
"Nitrogen level is 86, Phosphorus level is 37, Potassium level is 16, Temperature is 20.51716779°C, Humidity is 59.21235483%, pH value is 5.561510732, and Rainfall is 67.61013737 mm. The crop is Maize."
"Nitrogen level is 94, Phosphorus level is 50, Potassium level is 19, Temperature is 23.30355338°C, Humidity is 73.62548442%, pH value is 5.873242491, and Rainfall is 97.59081274 mm. The crop is Maize."
"Nitrogen level is 76, Phosphorus level is 39, Potassium level is 24, Temperature is 24.2547451°C, Humidity is 55.64709899%, pH value is 6.995843776, and Rainfall is 64.23845455 mm. The crop is Maize."
"Nitrogen level is 77, Phosphorus level is 52, Potassium level is 17, Temperature is 24.86374934°C, Humidity is 65.7420046%, pH value is 5.714799723, and Rainfall is 75.82270467 mm. The crop is Maize."
"Nitrogen level is 74, Phosphorus level is 39, Potassium level is 23, Temperature is 22.6265115°C, Humidity is 65.77472881%, pH value is 6.78073637, and Rainfall is 88.17251033 mm. The crop is Maize."
"Nitrogen level is 81, Phosphorus level is 49, Potassium level is 20, Temperature is 18.04185513°C, Humidity is 60.61494304%, pH value is 5.513697923, and Rainfall is 104.2321615 mm. The crop is Maize."
"Nitrogen level is 63, Phosphorus level is 42, Potassium level is 21, Temperature is 23.26237612°C, Humidity is 72.33125523%, pH value is 5.798423908, and Rainfall is 67.10225139 mm. The crop is Maize."
"Nitrogen level is 99, Phosphorus level is 38, Potassium level is 21, Temperature is 22.88330922°C, Humidity is 71.59722446%, pH value is 6.352471866, and Rainfall is 67.72777298 mm. The crop is Maize."
"Nitrogen level is 90, Phosphorus level is 52, Potassium level is 25, Temperature is 25.97482359°C, Humidity is 69.36385721%, pH value is 6.822586546, and Rainfall is 103.2234212 mm. The crop is Maize."
"Nitrogen level is 68, Phosphorus level is 40, Potassium level is 19, Temperature is 26.14384005°C, Humidity is 66.20569924%, pH value is 6.655426355, and Rainfall is 107.2361366 mm. The crop is Maize."
"Nitrogen level is 60, Phosphorus level is 57, Potassium level is 24, Temperature is 18.66116213°C, Humidity is 61.55327249%, pH value is 6.121294041, and Rainfall is 75.03247667 mm. The crop is Maize."
"Nitrogen level is 71, Phosphorus level is 52, Potassium level is 18, Temperature is 25.10787449°C, Humidity is 55.97732754%, pH value is 5.790770203, and Rainfall is 78.16077693 mm. The crop is Maize."
"Nitrogen level is 61, Phosphorus level is 59, Potassium level is 17, Temperature is 23.33844615°C, Humidity is 59.24580604%, pH value is 6.47444292, and Rainfall is 105.0083144 mm. The crop is Maize."
"Nitrogen level is 88, Phosphorus level is 38, Potassium level is 15, Temperature is 25.08239719°C, Humidity is 65.92195844%, pH value is 6.455116637, and Rainfall is 62.49190812 mm. The crop is Maize."
"Nitrogen level is 65, Phosphorus level is 60, Potassium level is 22, Temperature is 25.36768364°C, Humidity is 72.52054555%, pH value is 6.606984086, and Rainfall is 107.9124111 mm. The crop is Maize."
"Nitrogen level is 78, Phosphorus level is 37, Potassium level is 22, Temperature is 25.34217103°C, Humidity is 63.31801994%, pH value is 6.330554389, and Rainfall is 74.52082026 mm. The crop is Maize."
"Nitrogen level is 78, Phosphorus level is 58, Potassium level is 15, Temperature is 25.00933355°C, Humidity is 67.816568%, pH value is 6.528631266, and Rainfall is 62.91359494 mm. The crop is Maize."
"Nitrogen level is 92, Phosphorus level is 60, Potassium level is 23, Temperature is 18.66746724°C, Humidity is 71.516474%, pH value is 5.721667141, and Rainfall is 69.93293255 mm. The crop is Maize."
"Nitrogen level is 79, Phosphorus level is 59, Potassium level is 17, Temperature is 20.37999665°C, Humidity is 63.73849998%, pH value is 6.644205485, and Rainfall is 108.5054416 mm. The crop is Maize."
"Nitrogen level is 91, Phosphorus level is 55, Potassium level is 15, Temperature is 18.09300227°C, Humidity is 72.61024172%, pH value is 6.376651091, and Rainfall is 78.96159541 mm. The crop is Maize."
"Nitrogen level is 76, Phosphorus level is 51, Potassium level is 18, Temperature is 26.16985907°C, Humidity is 71.96246617%, pH value is 6.247040422, and Rainfall is 79.84925393 mm. The crop is Maize."
"Nitrogen level is 87, Phosphorus level is 48, Potassium level is 25, Temperature is 18.65396672°C, Humidity is 61.37879671%, pH value is 6.656730008, and Rainfall is 93.62039175 mm. The crop is Maize."
"Nitrogen level is 71, Phosphorus level is 60, Potassium level is 22, Temperature is 26.07470121°C, Humidity is 59.37147589%, pH value is 6.2048017, and Rainfall is 85.75692395 mm. The crop is Maize."
"Nitrogen level is 90, Phosphorus level is 57, Potassium level is 24, Temperature is 18.92851916°C, Humidity is 72.80086137%, pH value is 6.158860284, and Rainfall is 82.34162918 mm. The crop is Maize."
"Nitrogen level is 67, Phosphorus level is 35, Potassium level is 22, Temperature is 23.30546753°C, Humidity is 63.24648023%, pH value is 6.385684214, and Rainfall is 108.7603001 mm. The crop is Maize."
"Nitrogen level is 60, Phosphorus level is 54, Potassium level is 19, Temperature is 18.74826712°C, Humidity is 62.49878458%, pH value is 6.417820493, and Rainfall is 70.23401597 mm. The crop is Maize."
"Nitrogen level is 83, Phosphorus level is 58, Potassium level is 23, Temperature is 19.74213321°C, Humidity is 59.66263104%, pH value is 6.381201909, and Rainfall is 65.50861389 mm. The crop is Maize."
"Nitrogen level is 83, Phosphorus level is 57, Potassium level is 19, Temperature is 25.73044432°C, Humidity is 70.74739256%, pH value is 6.877869005, and Rainfall is 98.73771338 mm. The crop is Maize."
"Nitrogen level is 40, Phosphorus level is 72, Potassium level is 77, Temperature is 17.02498456°C, Humidity is 16.98861173%, pH value is 7.485996067, and Rainfall is 88.55123143 mm. The crop is ChickPea."
"Nitrogen level is 23, Phosphorus level is 72, Potassium level is 84, Temperature is 19.02061277°C, Humidity is 17.13159126%, pH value is 6.920251378, and Rainfall is 79.92698081 mm. The crop is ChickPea."
"Nitrogen level is 39, Phosphorus level is 58, Potassium level is 85, Temperature is 17.88776475°C, Humidity is 15.40589717%, pH value is 5.996932037, and Rainfall is 68.54932919 mm. The crop is ChickPea."
"Nitrogen level is 22, Phosphorus level is 72, Potassium level is 85, Temperature is 18.86805647°C, Humidity is 15.65809214%, pH value is 6.391173589, and Rainfall is 88.51048983 mm. The crop is ChickPea."
"Nitrogen level is 36, Phosphorus level is 67, Potassium level is 77, Temperature is 18.36952567°C, Humidity is 19.56381041%, pH value is 7.152811172, and Rainfall is 79.26357665 mm. The crop is ChickPea."
"Nitrogen level is 32, Phosphorus level is 73, Potassium level is 81, Temperature is 20.45078582°C, Humidity is 15.40312102%, pH value is 5.988992796, and Rainfall is 92.68373702 mm. The crop is ChickPea."
"Nitrogen level is 58, Phosphorus level is 70, Potassium level is 84, Temperature is 20.6543203°C, Humidity is 16.60820843%, pH value is 6.231049028, and Rainfall is 74.6631118 mm. The crop is ChickPea."
"Nitrogen level is 59, Phosphorus level is 70, Potassium level is 84, Temperature is 17.3348681°C, Humidity is 18.74926979%, pH value is 7.550808267, and Rainfall is 82.61734721 mm. The crop is ChickPea."
"Nitrogen level is 42, Phosphorus level is 62, Potassium level is 75, Temperature is 18.17912258°C, Humidity is 18.90426935%, pH value is 7.010570541, and Rainfall is 81.84997529 mm. The crop is ChickPea."
"Nitrogen level is 28, Phosphorus level is 74, Potassium level is 81, Temperature is 18.01272266°C, Humidity is 18.30968112%, pH value is 8.753795334, and Rainfall is 81.98568791 mm. The crop is ChickPea."
"Nitrogen level is 58, Phosphorus level is 66, Potassium level is 79, Temperature is 20.99373558°C, Humidity is 19.33470387%, pH value is 8.718192847, and Rainfall is 93.55280105 mm. The crop is ChickPea."
"Nitrogen level is 43, Phosphorus level is 66, Potassium level is 79, Temperature is 19.46233971°C, Humidity is 15.22538951%, pH value is 7.976607593, and Rainfall is 74.58565097 mm. The crop is ChickPea."
"Nitrogen level is 58, Phosphorus level is 63, Potassium level is 81, Temperature is 19.81344531°C, Humidity is 14.69765308%, pH value is 6.515499549, and Rainfall is 78.96514709 mm. The crop is ChickPea."
"Nitrogen level is 23, Phosphorus level is 62, Potassium level is 85, Temperature is 18.97424756°C, Humidity is 19.5161216%, pH value is 8.490127142, and Rainfall is 80.7108745 mm. The crop is ChickPea."
"Nitrogen level is 27, Phosphorus level is 62, Potassium level is 77, Temperature is 18.19737048°C, Humidity is 14.71070537%, pH value is 6.576415562, and Rainfall is 70.18185181 mm. The crop is ChickPea."
"Nitrogen level is 28, Phosphorus level is 72, Potassium level is 84, Temperature is 18.72963144°C, Humidity is 19.18197264%, pH value is 6.481783043, and Rainfall is 71.58010169 mm. The crop is ChickPea."
"Nitrogen level is 50, Phosphorus level is 56, Potassium level is 76, Temperature is 20.99502153°C, Humidity is 19.8601304%, pH value is 7.966605025, and Rainfall is 73.50734019 mm. The crop is ChickPea."
"Nitrogen level is 39, Phosphorus level is 71, Potassium level is 84, Temperature is 20.28155898°C, Humidity is 16.39535215%, pH value is 8.140825437, and Rainfall is 82.52339655 mm. The crop is ChickPea."
"Nitrogen level is 25, Phosphorus level is 78, Potassium level is 76, Temperature is 17.48042641°C, Humidity is 15.7559405%, pH value is 7.228963452, and Rainfall is 66.96980581 mm. The crop is ChickPea."
"Nitrogen level is 31, Phosphorus level is 70, Potassium level is 77, Temperature is 20.88818675°C, Humidity is 14.32313811%, pH value is 6.492546046, and Rainfall is 90.46228334 mm. The crop is ChickPea."
"Nitrogen level is 26, Phosphorus level is 80, Potassium level is 83, Temperature is 17.08498521°C, Humidity is 16.14565756%, pH value is 7.528599957, and Rainfall is 71.31007253 mm. The crop is ChickPea."
"Nitrogen level is 25, Phosphorus level is 68, Potassium level is 77, Temperature is 20.09340593°C, Humidity is 15.11279612%, pH value is 7.701446446, and Rainfall is 85.74904898 mm. The crop is ChickPea."
